Date,Close,High,Low,Open,Volume,Target
2016-12-01,25.2358455657959,25.57005044573814,25.12982249444099,25.43867384009575,148347600,1
2016-12-02,25.330347061157227,25.374138093561744,25.088336675834014,25.16209193713356,106112000,0
2016-12-05,25.14826774597168,25.36031393925385,24.950050117066557,25.353399657065324,137298000,1
2016-12-06,25.341875076293945,25.43637495691595,25.166707396571567,25.23815732491979,104782000,1
2016-12-07,25.590795516967773,25.627674027676814,25.15978891345697,25.18283710341803,119994800,1
2016-12-08,25.842031478881836,25.91348141173336,25.49169258042718,25.551619294880005,108273200,1
2016-12-09,26.26381492614746,26.436679004446273,25.885818948944532,25.885818948944532,137610400,0
2016-12-12,26.113998413085938,26.50582291805411,25.927304029820526,26.111693066549183,105497600,1
2016-12-13,26.54961585998535,26.717869230371825,26.217716295383603,26.23845913893912,174935200,0
2016-12-14,26.54961585998535,26.782404866052346,26.501214133224963,26.515042695595305,136127200,1
2016-12-15,26.694826126098633,26.90456874048415,26.558840547644785,26.593411960157102,186098000,1
2016-12-16,26.729398727416992,26.851555738262494,26.65564345152172,26.84464145590739,177404400,1
2016-12-19,26.88382339477539,27.054382139512974,26.67869148001228,26.690216456175612,111117600,1
2016-12-20,26.955272674560547,27.08204037544842,26.893042376783864,26.906870941075475,85700000,1
2016-12-21,26.980619430541992,27.05898537823991,26.916083802122525,26.920694494703337,95132800,0
2016-12-22,26.80314826965332,26.853855340696292,26.653332402971124,26.816976831405366,104343600,1
2016-12-23,26.85616111755371,26.85616111755371,26.641809600606074,26.641809600606074,56998000,1
2016-12-27,27.026721954345703,27.151184297285916,26.849247188898552,26.85616147042896,73187600,0
2016-12-28,26.911479949951172,27.201890332679678,26.78240691027418,27.086647614892843,83623600,0
2016-12-29,26.904571533203125,26.992155384766487,26.828510900851814,26.84003412006387,60158000,0
2016-12-30,26.694826126098633,27.012895430463622,26.604936936637557,26.886129481501236,122345200,1
2017-01-03,26.770885467529297,26.81237291902027,26.450510831529634,26.690215911425863,115127600,0
2017-01-04,26.740921020507812,26.853860156617486,26.678690722999246,26.70173891620744,84472400,1
2017-01-05,26.876909255981445,26.93453062017685,26.69252018717036,26.717873728093494,88774400,1
2017-01-06,27.17653465270996,27.23415600333469,26.84463511040302,26.916085022469183,127007600,1
2017-01-09,27.425460815429688,27.52687496730904,27.183452169077967,27.185755757283022,134247600,1
2017-01-10,27.453121185302734,27.51535148102723,27.266428539664876,27.37475522048423,97848400,1
2017-01-11,27.600629806518555,27.642117253601786,27.33557121451258,27.367839033525733,110354400,0
2017-01-12,27.485387802124023,27.496912777124887,27.245682741513264,27.404718252510857,108344800,0
2017-01-13,27.43698501586914,27.57066698348872,27.38397259475647,27.453118925170525,104447600,1
2017-01-17,27.658252716064453,27.713568729126564,27.247988915463793,27.275646042762673,137759200,0
2017-01-18,27.655942916870117,27.773490964358917,27.59140728561009,27.658248263261992,94852000,0
2017-01-19,27.607540130615234,27.67899003983621,27.51304203375497,27.519956314200357,102389200,1
2017-01-20,27.658252716064453,27.761970460363955,27.596022421177622,27.761970460363955,130391600,1
2017-01-23,27.676687240600586,27.84494059777907,27.605235570879703,27.65824798657816,88200800,0
2017-01-24,27.65133285522461,27.681295323241194,27.54300443925572,27.554529412281177,92844000,1
2017-01-25,28.091562271118164,28.142269344718223,27.72278595193256,27.75505376995729,129510400,1
2017-01-26,28.105390548706055,28.220633249977162,28.027024597440384,28.043158505279777,105350400,1
2017-01-27,28.107696533203125,28.19989105377367,28.02702698712798,28.15148932612858,82251600,0
2017-01-30,28.033945083618164,28.033945083618164,27.810375670773812,27.872605969511014,121510000,0
2017-01-31,27.969406127929688,27.978625755996777,27.801152751481993,27.923309746058493,196804000,1
2017-02-01,29.674997329711914,30.076043219912517,29.273953197975487,29.27856213257431,447940000,0
2017-02-02,29.624292373657227,29.82250998639,29.45142829919011,29.497526440793255,134841600,1
2017-02-03,29.751060485839844,29.77641402446415,29.539014306858704,29.57358571546973,98029200,1
2017-02-06,30.029943466186523,30.078346951257718,29.709568876884745,29.7625830550409,107383600,1
2017-02-07,30.31574249267578,30.44481374592913,30.066817854146663,30.087560694792117,152735200,1
2017-02-08,30.43328857421875,30.474777772166192,30.244292388027546,30.274256613382484,92016400,1
2017-02-09,30.653207778930664,30.66015203831457,30.352276920980227,30.474963546331477,113399600,0
2017-02-10,30.58374786376953,30.773566953817983,30.567545776570938,30.662455321595168,80262000,1
2017-02-13,30.854602813720703,30.977292988936874,30.72960259461245,30.805992991025295,92141600,1
2017-02-14,31.255075454711914,31.27127755230496,30.84534641204877,30.89627334535955,132904800,1
2017-02-15,31.368497848510742,31.544428522736045,31.162476558044563,31.370814956651838,142492400,0
2017-02-16,31.331466674804688,31.45878047923681,31.21340717532241,31.405539968355516,90338400,1
2017-02-17,31.41710662841797,31.44257008902453,31.273587231640903,31.273587231640903,88792800,1
2017-02-21,31.64395523071289,31.655530171214334,31.47728597758471,31.535157147915996,98028800,1
2017-02-22,31.73887825012207,31.741191826332585,31.507393470683407,31.58146676337152,83347600,0
2017-02-23,31.60460662841797,31.82451639268836,31.551366135045967,31.801370041393547,83152800,1
2017-02-24,31.634702682495117,31.634702682495117,31.315252638602946,31.46108914249746,87106400,1
2017-02-27,31.69719123840332,31.815250669785502,31.54672762967851,31.74580456876812,81029600,1
2017-02-28,31.711088180541992,31.815255582063813,31.64395564406226,31.731920954411162,93931600,1
2017-03-01,32.35924530029297,32.44257993523194,31.85229676427185,31.919425774445003,145658400,0
2017-03-02,32.1671142578125,32.472672213602706,32.12081449381077,32.40785678261157,104844000,1
2017-03-03,32.356929779052734,32.36850472002137,32.08146243200919,32.12544508838435,84432400,0
2017-03-06,32.25507736206055,32.35461762013714,32.083780944059676,32.26202162051052,87000000,1
2017-03-07,32.29674530029297,32.403226280869475,32.127758931529584,32.190260787540375,69785200,0
2017-03-08,32.17638397216797,32.36157250002599,32.13471840779304,32.164809026893586,74828800,0
2017-03-09,32.102298736572266,32.127762196632915,31.724981051170833,32.1161907865679,88623600,1
2017-03-10,32.20878601074219,32.2597129352126,32.09304364279613,32.23424947297739,78451200,1
2017-03-13,32.22266387939453,32.275904362042986,32.13470211070917,32.14164636791655,69686800,0
2017-03-14,32.17406463623047,32.326841877099305,32.1393398066237,32.24582433903701,61236400,1
2017-03-15,32.514347076416016,32.58147609467358,32.1833220722569,32.27128740089075,102767200,1
2017-03-16,32.56758499145508,32.64397537096826,32.46804472766163,32.574529250303875,76928000,0
2017-03-17,32.40554428100586,32.63934255538655,32.38239439823795,32.63934255538655,175540000,1
2017-03-20,32.74582290649414,32.75508073911819,32.46109421980029,32.50044618976005,86168000,0
2017-03-21,32.370811462402344,33.05600755630468,32.34534801051669,32.89628258831062,158119600,1
2017-03-22,32.736572265625,32.77824135652265,32.352306740597015,32.373143052134296,103440800,0
2017-03-23,32.62083053588867,32.773611318563134,32.549070828559536,32.699534503141464,81385200,0
2017-03-24,32.55600357055664,32.81063811826074,32.48887457098504,32.755080526350106,89582400,1
2017-03-27,32.611576080322266,32.690280055732934,32.08841823066675,32.26666249559577,94300400,1
2017-03-28,33.28750228881836,33.343056359100096,32.55137906799777,32.61851161249007,133499200,1
2017-03-29,33.36156463623047,33.447216353496906,33.14628562002547,33.25971083116242,116760000,0
2017-03-30,33.317596435546875,33.44954443082265,33.218059694277166,33.37778472764183,84829200,0
2017-03-31,33.255088806152344,33.39629459726982,33.1046216501423,33.26897732131541,78646800,1
2017-04-03,33.26436233520508,33.36158551939869,33.11389864037205,33.266679443609476,79942800,1
2017-04-04,33.512054443359375,33.539831488199106,33.14167736200066,33.160196569286356,79565600,0
2017-04-05,33.33843231201172,33.67177089344331,33.28981896381265,33.38472855228239,110871600,0
2017-04-06,33.255088806152344,33.45416576523312,33.20647547090583,33.40092174754032,84596000,0
2017-04-07,33.1810188293457,33.37546514590922,33.16481673572033,33.27129772861994,66688800,0
2017-04-10,33.14167785644531,33.306033615946916,33.07917597244581,33.241218155568795,75733600,0
2017-04-11,32.78518295288086,33.18333696513687,32.421750236738085,33.0884273795252,121517600,1
2017-04-12,32.824527740478516,32.90554525771684,32.64165286854683,32.77823151174578,81400000,0
2017-04-13,32.65092849731445,32.95880367453886,32.65092849731445,32.85000554679124,71291600,1
2017-04-17,32.83148193359375,32.84305687732368,32.60925502338047,32.7504608596611,66328400,0
2017-04-18,32.685646057128906,32.88009239978457,32.66481327731086,32.734259408881314,58790000,0
2017-04-19,32.56525802612305,32.870819451681434,32.51201754700618,32.84304242469444,69313600,1
2017-04-20,32.972679138183594,33.08379079811462,32.67637902358353,32.690267539552906,93278400,0
2017-04-21,32.93333053588867,33.0282365821173,32.836107381977364,32.972682512554464,69283600,1
2017-04-24,33.250465393066406,33.32222509188119,33.143980866576484,33.218057673208875,68537200,1
2017-04-25,33.45648956298828,33.5421377874475,33.303708785160865,33.31297015288324,75486000,0
2017-04-26,33.25972366333008,33.47269271909866,33.19028107142358,33.442598574488116,80164800,1
2017-04-27,33.285186767578125,33.37083851697221,33.174075089542335,33.31528091186604,56985200,0
2017-04-28,33.25277328491211,33.40324044809905,33.16481150729188,33.354627110533805,83441600,1
2017-05-01,33.93102264404297,34.0745420061503,33.55601861676861,33.58842632860497,134411600,1
2017-05-02,34.14631271362305,34.28057428663632,33.99121836173965,34.15325697324642,181408800,0
2017-05-03,34.042152404785156,34.1416927004939,33.39631139953818,33.701869483384606,182788000,0
2017-05-04,33.91946029663086,34.060666136091115,33.75279099326214,33.91714672070354,93487600,1
2017-05-05,34.48195266723633,34.486579816754535,33.972683646217064,33.972683646217064,109310800,1
2017-05-08,35.41947555541992,35.579200576555564,34.4981673635165,34.4981673635165,195009600,1
2017-05-09,35.646339416503906,35.852360711342406,35.52133566825122,35.61855884346047,156521600,0
2017-05-10,35.47734832763672,35.63475978023358,35.21114230191216,35.56300007932574,103222800,1
2017-05-11,35.7841682434082,35.81206347932915,35.4029664555446,35.43550794182237,109020400,1
2017-05-12,36.28391647338867,36.35829549273668,35.95152514458997,35.958498066817725,130108000,0
2017-05-15,36.19093704223633,36.41175451441379,36.03985233673487,36.26299293399105,104038800,0
2017-05-16,36.137481689453125,36.27462056955836,35.963151522512334,36.24672887780986,80194000,0
2017-05-17,34.92414474487305,35.92828824630351,34.79862858057247,35.70282093825333,203070800,1
2017-05-18,35.4564208984375,35.642373738162306,35.128682964187924,35.161224445133115,134272800,1
2017-05-19,35.577301025390625,35.791145611314164,35.47735342896442,35.651683601410866,107843200,1
2017-05-22,35.79347229003906,35.9306111745003,35.5424364160598,35.795795415506454,91865600,0
2017-05-23,35.74930953979492,36.00499167515767,35.63541254562239,36.00499167515767,79675600,0
2017-05-24,35.64237976074219,35.83530555421472,35.48664525085,35.75859986186376,76712000,1
2017-05-25,35.765567779541016,35.87714161466961,35.57031888819925,35.733026297650724,76942400,0
2017-05-26,35.70514678955078,35.85158528137797,35.635414005501794,35.79579834478744,87710400,1
2017-05-30,35.719085693359375,35.895738971420265,35.64005687528656,35.660975642407706,80507600,0
2017-05-31,35.5075569152832,35.83529838610963,35.419232067892445,35.78881106431102,97804800,1
2017-06-01,35.60519027709961,35.64005843725237,35.38204965784921,35.602867151791905,65616400,1
2017-06-02,36.13283157348633,36.13283157348633,35.53778517638667,35.69816949603981,111082800,0
2017-06-05,35.77951431274414,35.90038419642167,35.67027069388351,35.874815635389034,101326800,1
2017-06-06,35.90038299560547,36.21650176381911,35.74464850970871,35.77254019471844,106499600,1
2017-06-07,36.114234924316406,36.2560235967663,35.90736327566881,36.03288297744737,84278400,0
2017-06-08,36.025901794433594,36.15374104545229,35.88875940404574,36.086334959401626,85003200,0
2017-06-09,34.628936767578125,36.07239183529089,33.94091582604225,36.07239183529089,259530800,0
2017-06-12,33.80145263671875,33.95718714132232,33.12505081993979,33.875835201353475,289229200,1
2017-06-13,34.07341003417969,34.27330875959209,33.738695559372296,34.20590265827269,136661600,0
2017-06-14,33.74101257324219,34.28492166573498,33.43418987690974,34.28492166573498,126124800,0
2017-06-15,33.538795471191406,33.5829596774279,33.055322968065674,33.313331736349795,128661600,0
2017-06-16,33.06926345825195,33.587604036098135,33.05299094416554,33.42024683259305,201444400,1
2017-06-19,34.01530456542969,34.10828279138351,33.39236641194405,33.39236641194405,130165600,0
2017-06-20,33.706153869628906,34.13849280587483,33.689884899100015,34.13849280587483,99600400,1
2017-06-21,33.90605926513672,33.9525501540951,33.61318581718599,33.82470730297328,85063200,0
2017-06-22,33.85026550292969,34.09897465823026,33.73171873786307,33.882806987177126,76425200,1
2017-06-23,34.00135040283203,34.20589890314926,33.72939580859524,33.73404560544495,141757600,0
2017-06-26,33.8944206237793,34.46622134330561,33.792146401618865,34.20821266349355,102769600,0
2017-06-27,33.40863037109375,33.97346192538377,33.38306180613813,33.706153555983036,99047600,1
2017-06-28,33.896759033203125,33.961842013606656,33.276144047154624,33.585289977449605,88329600,0
2017-06-29,33.397003173828125,33.73404427035426,33.07158834234401,33.636419820909026,125997600,1
2017-06-30,33.476036071777344,33.694530410775855,33.420249151153556,33.57598364779478,92096400,0
2017-07-03,33.355167388916016,33.77356044182153,33.26219273127294,33.675935987269554,57111200,1
2017-07-05,33.4923095703125,33.65501701069458,33.17386761222499,33.39933490345308,86278400,0
2017-07-06,33.17618179321289,33.35516170275818,33.101802789129216,33.243591423255054,96515200,1
2017-07-07,33.51322555541992,33.64571816878647,33.215702390068536,33.215702390068536,76806800,1
2017-07-10,33.717769622802734,33.92464122689524,33.324945178156696,33.496952176350916,84362400,1
2017-07-11,33.8270149230957,33.90139747392816,33.55971016789646,33.641062092769815,79127200,1
2017-07-12,33.87582778930664,33.97809847316867,33.66198328290493,33.906042596167076,99538000,1
2017-07-13,34.34769058227539,34.51504781603423,33.8061044711886,33.82005031620915,100797600,1
2017-07-14,34.642887115478516,34.710296762129296,34.24541634511304,34.394177936687996,80528400,1
2017-07-17,34.763755798339844,35.07522481560062,34.53364226990741,34.591752319997376,95174000,1
2017-07-18,34.88462448120117,34.896247200165746,34.5568829588818,34.6800759770434,71475200,1
2017-07-19,35.10310745239258,35.1960820804641,34.85439482483144,34.97758780306583,83692000,0
2017-07-20,34.94506072998047,35.270479155850346,34.91019611677407,35.21469222796392,68974800,0
2017-07-21,34.92879867553711,34.96831309391388,34.605706857744124,34.863715686827504,105010400,1
2017-07-24,35.35182571411133,35.43318119486807,34.84278115834666,35.000842323222585,85972800,1
2017-07-25,35.5029182434082,35.75860034124977,35.28442388288951,35.28442388288951,75415600,1
2017-07-26,35.6702766418457,35.77952027892254,35.57729842860687,35.64470807654955,63124000,0
2017-07-27,34.9962043762207,35.793476298622046,34.23845041848576,35.73768936034904,129905200,0
2017-07-28,34.74979782104492,34.91947811497274,34.677741951572344,34.840449325664416,68854800,0
2017-07-31,34.57082748413086,34.94273319627466,34.43136550214373,34.84278207309928,79383600,1
2017-08-01,34.87765121459961,34.91716562128409,34.49644944491631,34.65683374347769,141474400,1
2017-08-02,36.52565002441406,37.132319040752925,36.29785963935268,37.02307187157176,279747200,0
2017-08-03,36.16071701049805,36.54191872698877,36.03287421450155,36.504727450561546,108389200,1
2017-08-04,36.35131072998047,36.58607397761046,36.18860335307083,36.27693173485955,82239600,1
2017-08-07,36.913818359375,36.93938691684847,36.41639659769082,36.50704811114128,87481200,1
2017-08-08,37.209022521972656,37.6157928160046,36.7883063853405,36.86501206639718,144823600,1
2017-08-09,37.43681716918945,37.48563117062074,36.9835594991385,37.01842410962092,104526000,0
2017-08-10,36.244388580322266,37.33647887838671,36.08337444544976,37.31314215481408,163217200,1
2017-08-11,36.74842834472656,37.0027858132447,36.41940333067996,36.54308013212896,105028400,1
2017-08-14,37.30147171020508,37.385478917398984,37.04478203247826,37.177794927486765,88490800,1
2017-08-15,37.709842681884766,37.849852332322016,37.36914576718812,37.49049031278083,117862000,0
2017-08-16,37.558162689208984,37.922192780612306,37.37147958675794,37.7891834290691,110686400,0
2017-08-17,36.83710861206055,37.502166156557706,36.83244055457607,37.45782851216662,111762400,0
2017-08-18,36.75310134887695,37.21980739775158,36.57108627467061,36.83710858010177,109712400,0
2017-08-21,36.6854248046875,36.84410312737541,36.19538210568727,36.753095604496394,105474000,1
2017-08-22,37.28513717651367,37.336475114651016,36.87443723209866,36.92343936170374,86418400,1
2017-08-23,37.33180236816406,37.44614659068342,37.075116270409325,37.1194538987471,77596400,0
2017-08-24,37.166133880615234,37.5091630807643,36.99811943316736,37.436820658673035,79275600,1
2017-08-25,37.30379867553711,37.4671450106492,37.16612130456286,37.254792994661955,101920400,1
2017-08-28,37.67951583862305,37.80319266557539,37.32015016127543,37.36915586661732,103864000,1
2017-08-29,38.01554489135742,38.06454703614824,37.33648668520588,37.35982341365807,118067600,1
2017-08-30,38.11820602416992,38.244215051187865,37.94552355833903,38.223214140132114,109078400,1
2017-08-31,38.269893646240234,38.39123820845164,38.14854908402883,38.18588642019916,107140400,1
2017-09-01,38.28155517578125,38.489239175217016,38.18354735634138,38.45656990207039,66364400,0
2017-09-05,37.82184982299805,38.328225340858545,37.467152311436706,38.211548855802654,117874000,0
2017-09-06,37.78218460083008,38.03420626488549,37.45782407741031,37.968867710576774,86606800,0
2017-09-07,37.63050079345703,37.85918928071265,37.42048453282566,37.82418419681812,87714000,0
2017-09-08,37.01678466796875,37.604831618819254,36.99344794549903,37.53716082075135,114446000,1
2017-09-11,37.6865119934082,37.81485686403658,37.31081349612394,37.453158977969146,126323200,0
2017-09-12,37.53715896606445,38.2605545986761,37.04945211242638,37.94552666431986,286856000,0
2017-09-13,37.25480270385742,37.327145120323486,36.848770788000856,37.30614064551257,179629600,0
2017-09-14,36.93511962890625,37.196473899541495,36.89078198070529,37.10080185733852,95042800,1
2017-09-15,37.30847930908203,37.562833228128845,36.869774523434856,36.979450719846646,196458400,0
2017-09-18,37.02611541748047,37.4531517809566,36.86976935446195,37.362144264850784,113077600,1
2017-09-19,37.04011917114258,37.28280827515437,36.972448370624015,37.2221342188094,83242400,0
2017-09-20,36.41939926147461,36.93043926812725,35.89668733365387,36.84643205759684,211805600,0
2017-09-21,35.794029235839844,36.35641102007138,35.644683405243654,36.35641102007138,150046800,0
2017-09-22,35.44397735595703,35.53265261117912,35.13361752336297,35.362302403970034,186581600,0
2017-09-25,35.13129425048828,35.429985800433215,34.80693372856288,35.00061714247289,177549200,1
2017-09-26,35.73568344116211,35.91769852260745,35.39732225440781,35.41832317287811,146640000,1
2017-09-27,35.99003219604492,36.10437644790088,35.829018056321864,35.88969211516487,102016800,0
2017-09-28,35.76835250854492,36.00170554086095,35.63300732251947,35.91069800068509,88022000,1
2017-09-29,35.96436309814453,35.96669890697447,35.46965587924765,35.75201457498744,105199200,0
2017-10-02,35.892024993896484,36.04137077410554,35.63767107397056,35.997033133613364,74795200,1
2017-10-03,36.04836654663086,36.190712003672466,35.91535720256329,35.93869036363075,64921200,0
2017-10-04,35.81500244140625,35.90367768368236,35.576985044795705,35.85000751315442,80655200,1
2017-10-05,36.260719299316406,36.272387660414424,35.94802716171929,35.978360627753474,85135200,0
2017-10-06,36.239723205566406,36.28406084722537,36.06704069612739,36.16271628489837,69630400,1
2017-10-09,36.36572265625,36.57340663808232,36.28405126064783,36.35872235264648,65051600,1
2017-10-10,36.37972640991211,36.86976906864224,36.193046883427996,36.41706373948242,62468000,1
2017-10-11,36.53140640258789,36.631746465717164,36.344723323460684,36.396061259237754,67622400,0
2017-10-12,36.40306854248047,36.7227610178256,36.34006223454997,36.484743517971275,64500400,1
2017-10-13,36.63408279418945,36.70175358648337,36.498737648917995,36.57340874521874,65576800,1
2017-10-16,37.30847930908203,37.33648053006061,36.78809954800165,36.84643779882987,96486000,1
2017-10-17,37.44614791870117,37.53948767379802,37.15678898080747,37.2851338145782,75989200,0
2017-10-18,37.28047180175781,37.50215998724432,37.24313803007735,37.43448562724823,65496800,0
2017-10-19,36.398406982421875,36.655096756339084,36.174390053080394,36.578089824163925,170336800,1
2017-10-20,36.46139907836914,36.811428509521484,36.39372828838043,36.54540628427304,95896400,0
2017-10-23,36.44272994995117,36.797427432652945,36.286383899979256,36.61074435961604,87937200,1
2017-10-24,36.65975570678711,36.73442681112196,36.44973588193455,36.4707367962146,71028800,0
2017-10-25,36.49873352050781,36.764755724728246,36.232711316287386,36.61540998833578,84828400,1
2017-10-26,36.73208999633789,36.830097811477216,36.58507649328712,36.69008461231614,68002000,1
2017-10-27,38.04820251464844,38.176547360433645,37.03311566970075,37.17079306759591,177816800,1
2017-10-30,38.90461349487305,39.2196414776492,38.20455447597877,38.244224059767326,178803200,1
2017-10-31,39.44597625732422,39.588321681771504,38.955937258911185,39.17995406941914,144187200,0
2017-11-01,38.944271087646484,39.655998249850384,38.64557961640734,39.63966183531107,134551200,1
2017-11-02,39.228973388671875,39.31998091721016,38.56858396438262,38.87661163677941,165573600,1
2017-11-03,40.253387451171875,40.66408739781304,39.9313592121437,40.60341690726902,237594400,1
2017-11-06,40.66175842285156,40.83444091693834,40.07137564423533,40.223053663145954,140105200,1
2017-11-07,40.79242706298828,40.89510292677911,40.51007199824681,40.582410840276715,97446000,1
2017-11-08,41.126136779785156,41.126136779785156,40.680431665114995,40.75743858759867,97638000,0
2017-11-09,41.042118072509766,41.09345600647338,40.40272970630695,40.86243530363712,117930400,0
2017-11-10,40.90629959106445,41.072577415840215,40.812624258519016,41.00934460095536,100582000,0
2017-11-13,40.74235534667969,40.86647673799948,40.60886428045805,40.63228489422871,67928400,0
2017-11-14,40.126434326171875,40.627604787255784,40.0889627691694,40.52455979224116,99130000,0
2017-11-15,39.59716033935547,39.88755953383596,39.433226751134306,39.80559095298327,116632400,1
2017-11-16,40.070213317871094,40.250538408050126,39.882859186980596,40.0889455148256,94550000,0
2017-11-17,39.84773635864258,40.138135499091156,39.72829981805053,40.056166933489614,87598000,0
2017-11-20,39.80792236328125,39.94375404019337,39.709562233134555,39.88052125171214,65049600,1
2017-11-21,40.547969818115234,40.679116659885615,39.99527700388048,39.99527700388048,100525200,1
2017-11-22,40.974212646484375,40.983578749293905,40.52690530078438,40.59950421138276,102355600,1
2017-11-24,40.97655487060547,41.100676285189095,40.901611751280086,41.00700095951698,56106800,0
2017-11-27,40.770450592041016,41.002301766111664,40.59480673778599,40.99527629782013,82867200,0
2017-11-28,40.531585693359375,40.95312816975762,40.24821197904056,40.819640671827266,105715200,0
2017-11-29,39.69084167480469,40.496462371670276,39.14751833236251,40.428548293921786,166665600,1
2017-11-30,40.24585723876953,40.31377127996469,39.447262442757314,39.91330177959016,166108800,0
2017-12-01,40.05851364135742,40.20371143391119,39.46132375412056,39.800901196358375,159037200,0
2017-12-04,39.765769958496094,40.42618900292025,39.725957779708416,40.39340229253726,130169600,0
2017-12-05,39.72831344604492,40.16859535793597,39.43791420598076,39.59248171634482,109400800,0
2017-12-06,39.58075714111328,39.85944597113231,38.98357087505363,39.227128788932774,114240000,1
2017-12-07,39.65336608886719,39.91565981954569,39.55734657192807,39.58544845064818,102693200,1
2017-12-08,39.66507339477539,40.046807262488294,39.53627073312778,39.92737070272112,93420800,1
2017-12-11,40.437904357910156,40.48942684830083,39.529238880275294,39.625258391774615,141095200,0
2017-12-12,40.21073532104492,40.37232825077936,40.15453157051721,40.31612092676802,77636800,1
2017-12-13,40.3442268371582,40.641647883060315,40.28099404360734,40.39808995652481,95273600,0
2017-12-14,40.33252716064453,40.54564263595612,40.19903606946542,40.37467998513186,81906000,1
2017-12-15,40.74235534667969,40.78919300073705,40.38872694904004,40.66273097743377,160677200,1
2017-12-18,41.316131591796875,41.498800974754296,40.95079282588203,40.95547766412017,117684400,0
2017-12-19,40.875850677490234,41.07491521226022,40.770465042282154,40.990605989396826,109745600,0
2017-12-20,40.83135223388672,41.081935665957744,40.57373975840791,40.95312942821834,93902400,1
2017-12-21,40.985923767089844,41.222459876782175,40.772811850638895,40.789203425680576,83799600,0
2017-12-22,40.985923767089844,41.081943305212775,40.86648718269526,40.90864001007516,65397600,0
2017-12-26,39.946109771728516,40.15688102950606,39.73767557275851,39.99997290231888,132742000,1
2017-12-27,39.9531364440918,39.99528926752172,39.74470581233551,39.83604050325153,85992800,1
2017-12-28,40.06553649902344,40.245865198769145,39.925019979367434,40.04680072483707,65920800,0
2017-12-29,39.632293701171875,39.950794823809765,39.62995306865802,39.93440324924324,103999600,1
2018-01-02,40.34189224243164,40.35126191884801,39.63931659755379,39.850091435107856,102223600,0
2018-01-03,40.33486557006836,40.87819243452449,40.27163633682215,40.40512384715967,118071600,1
2018-01-04,40.5222053527832,40.625250312687136,40.299723865799606,40.40745008862052,89738400,1
2018-01-05,40.983585357666016,41.07023522319272,40.52691183552046,40.618246539949574,94640000,0
2018-01-08,40.83135223388672,41.12643269112992,40.732988507988125,40.83135223388672,82271200,0
2018-01-09,40.82667541503906,40.99763450589874,40.61121929026737,40.878197920254564,86336000,0
2018-01-10,40.817291259765625,40.81963546502523,40.51518538041785,40.55265692973523,95839600,1
2018-01-11,41.049156188964844,41.098338060589114,40.86414615920365,40.887563205251304,74670800,1
2018-01-12,41.47303771972656,41.53627052568865,41.13580085257462,41.25992225875077,101672400,0
2018-01-16,41.26226806640625,42.011681370568965,41.250557757664666,41.66273418158303,118263600,1
2018-01-17,41.943756103515625,41.9788834468811,40.99996336127196,41.25288738047048,137547200,1
2018-01-18,41.981231689453125,42.17795556841482,41.7446991964493,42.006992937085954,124773600,0
2018-01-19,41.793880462646484,42.056174199536976,41.54797829756957,41.82900781187855,129700400,0
2018-01-22,41.451961517333984,41.63463089237908,41.358286197536025,41.52221979392465,108434400,1
2018-01-23,41.46131896972656,42.02338149170278,41.4098000560253,41.52221113102708,130756400,0
2018-01-24,40.800907135009766,41.52221851030546,40.5620304313799,41.510508202321624,204420400,0
2018-01-25,40.07257080078125,40.9718667190559,39.93673908810159,40.86882172505862,166116000,1
2018-01-26,40.16624450683594,40.2809998043608,39.82666702550764,40.2809998043608,156572000,0
2018-01-29,39.33486557006836,39.850086936789836,39.126434961888506,39.850086936789836,202561600,0
2018-01-30,39.10300827026367,39.196683568388686,38.571391841021125,38.76577147943991,184192800,1
2018-01-31,39.21074676513672,39.44728286310411,38.99295002083354,39.07959987736474,129915600,1
2018-02-01,39.2927131652832,39.48943348596959,39.05383644817289,39.149855976180945,188923200,0
2018-02-02,37.587791442871094,39.063200793643205,37.49411613346626,38.875846601349544,346375200,0
2018-02-05,36.64868927001953,38.37936715250379,36.533933960228474,37.259930231139656,290954000,1
2018-02-06,38.180301666259766,38.34189463418348,36.06554928926782,36.2599289772424,272975200,0
2018-02-07,37.362953186035156,38.26693355567184,37.25288634240934,38.19433467917101,206434400,0
2018-02-08,36.334869384765625,37.7048933359953,36.30676750219174,37.5386155259692,217562000,1
2018-02-09,36.779293060302734,37.12730914186198,35.32843847604352,36.93449073015276,282690400,1
2018-02-12,38.2607307434082,38.538202196818276,37.03796472591591,37.270761309072945,243278000,1
2018-02-13,38.644004821777344,38.740415822437974,38.0114596737139,38.08200439585714,130196800,1
2018-02-14,39.35649871826172,39.39647322333067,38.300692420481404,38.33831316239398,162579600,1
2018-02-15,40.67803192138672,40.70154444028651,39.73979522756888,39.925559555510134,204588800,0
2018-02-16,40.54634475708008,41.10834882844967,40.3911506581798,40.52988635346286,160704400,0
2018-02-20,40.40995407104492,40.976654782310895,40.308839143672124,40.45698268440411,135722000,0
2018-02-21,40.22655487060547,40.94374956316199,40.21244305212163,40.64041184476822,149886400,1
2018-02-22,40.56280517578125,40.90376716834371,40.377040864154694,40.39820320572218,123967600,1
2018-02-23,41.26823806762695,41.30350863075407,40.80734904379779,40.8379192572101,135249600,1
2018-02-26,42.08421325683594,42.18297445920961,41.435209532071234,41.46812993286246,152648800,0
